id,experiences_offered,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
20760489,none,148703728,Rose,2017-09-01,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,1,1,t,f,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5Y 1K6,Vancouver,"Vancouver, Canada",CA,Canada,49.26482936,-123.1069048,t,Loft,Entire home/apt,2,1,1,1,Real Bed,,199.00,,,250.00,199.00,2,$39.00 ,15,365,2,15,365,365,14.8,365,today,t,8,38,68,276,2019-02-06,64,42,2017-09-06,2019-01-03,95,10,9,9,10,10,9,t,19-162651,f,f,strict_14_with_grace_period,f,f,1,1,0,0,3.7
20762196,none,45662126,Lovely Vancouver,2015-10-03,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Riley Park,9,9,t,t,"Vancouver, BC, Canada",,Riley Park,,Vancouver,BC,V5Y 2H8,Vancouver,"Vancouver, Canada",CA,Canada,49.25002869,-123.1087973,f,House,Private room,2,1,1,1,Real Bed,,106.00,,,201.00,18.00,1,$17.00 ,1,1125,1,1,1125,1125,1,1125,today,t,22,46,46,46,2019-02-06,20,15,2017-09-11,2018-10-08,98,10,10,10,10,10,9,t,19-163109,f,f,strict_14_with_grace_period,f,f,8,0,8,0,1.17
20763766,none,22812949,Audrey,2014-10-21,CA,N/A,N/A,N/A,f,Grandview-Woodland,1,1,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L 1G3,Vancouver,"Vancouver, Canada",CA,Canada,49.28569006,-123.0579462,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,100.00,,,0.00,20.00,1,$0.00 ,2,14,2,2,14,14,2,14,5 months ago,t,0,0,0,0,2019-02-06,3,3,2018-09-12,2018-09-23,80,8,8,9,9,9,8,t,18611685,t,f,flexible,f,f,1,1,0,0,0.61
20764297,none,81160903,Long,2016-07-01,"Vancouver, British Columbia, Canada",within an hour,96%,N/A,f,Kensington-Cedar Cottage,2,2,t,f,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5V 4J8,Vancouver,"Vancouver, Canada",CA,Canada,49.24515491,-123.0894073,t,Guest suite,Private room,4,1,2,2,Real Bed,,110.00,,,0.00,25.00,2,$10.00 ,3,10,3,3,10,10,3,10,a week ago,t,4,20,32,256,2019-02-06,67,53,2017-09-06,2019-01-20,95,10,10,10,10,9,10,t,18-596096,t,f,moderate,f,f,2,1,1,0,3.87
20772811,none,100095956,Jazmin,2016-10-17,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,West End,1,1,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6E 1N9,Vancouver,"Vancouver, Canada",CA,Canada,49.2781868,-123.1316243,t,Other,Entire home/apt,2,1,0,1,Real Bed,,68.00,,,0.00,15.00,1,$0.00 ,30,60,30,30,60,60,30,60,a week ago,t,24,54,62,309,2019-02-06,17,17,2018-05-17,2019-01-25,96,10,10,9,9,10,9,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,1.92
20773659,none,52067199,David,2015-12-23,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,,2,2,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 6B8,Vancouver,"Vancouver, Canada",CA,Canada,49.27974217,-123.1087263,f,Apartment,Private room,2,1,1,1,Real Bed,,110.00,,,150.00,30.00,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,2 days ago,t,21,51,78,78,2019-02-06,103,81,2017-09-09,2019-01-31,98,10,10,10,10,10,10,t,18-549636,t,f,moderate,f,f,2,0,2,0,5.99
20775233,none,69236408,Lucia,2016-04-27,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Arbutus Ridge,1,1,t,f,"Vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,Vancouver,BC,V6K 3B6,Vancouver,"Vancouver, Canada",CA,Canada,49.25682024,-123.1584893,t,House,Private room,1,1,1,1,Real Bed,,35.00,,,,,1,$0.00 ,120,120,120,120,120,120,120,120,17 months ago,t,30,60,90,365,2019-02-06,0,0,,,,,,,,,,t,,t,f,flexible,f,f,1,0,1,0,
20775824,none,130193056,Fiona,2017-05-13,CA,within an hour,100%,N/A,f,Burnaby,9,9,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 4M7,Vancouver,"Vancouver, Canada",CA,Canada,49.230017,-123.0299985,t,House,Entire home/apt,3,1,2,2,Real Bed,,66.00,,,380.00,60.00,1,$18.00 ,1,25,1,1,25,25,1,25,3 days ago,t,30,60,89,89,2019-02-06,17,12,2017-09-29,2018-09-16,87,9,9,10,9,9,9,t,18-598686,t,f,strict_14_with_grace_period,f,f,8,3,5,0,1.03
20776289,none,137398000,Li,2017-06-27,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Oakridge,4,4,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V5Y 3S7,Vancouver,"Vancouver, Canada",CA,Canada,49.22724276,-123.1153599,f,House,Private room,2,1,1,1,Real Bed,,75.00,,,200.00,30.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,4 months ago,t,26,49,75,148,2019-02-06,97,88,2017-09-30,2019-01-19,95,10,10,10,10,10,10,t,18-578953,t,f,moderate,f,f,3,0,3,0,5.88
20784883,none,52067199,David,2015-12-23,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,,2,2,t,t,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 6B8,Vancouver,"Vancouver, Canada",CA,Canada,49.27836052,-123.1068991,f,Apartment,Private room,1,1,1,1,Real Bed,,66.00,,,150.00,25.00,1,$40.00 ,1,1125,1,1,1125,1125,1,1125,today,t,8,18,34,34,2019-02-06,122,95,2017-09-09,2019-01-31,97,10,10,10,10,10,10,t,18-549636,t,f,strict_14_with_grace_period,f,f,2,0,2,0,7.09
20786926,none,130193056,Fiona,2017-05-13,CA,within an hour,100%,N/A,f,Burnaby,9,9,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 4M7,Vancouver,"Vancouver, Canada",CA,Canada,49.23096225,-123.0305339,t,House,Private room,4,1,2,2,Real Bed,,66.00,,,375.00,70.00,1,$30.00 ,1,25,1,1,25,25,1,25,3 days ago,t,30,60,89,89,2019-02-06,18,11,2017-09-11,2018-10-14,96,9,9,10,10,10,9,t,18-598686,t,f,strict_14_with_grace_period,f,f,8,3,5,0,1.05
20787153,none,130193056,Fiona,2017-05-13,CA,within an hour,100%,N/A,f,Burnaby,9,9,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 4M7,Vancouver,"Vancouver, Canada",CA,Canada,49.22970078,-123.0319497,t,House,Entire home/apt,2,1,1,1,Real Bed,,77.00,,,360.00,60.00,1,$15.00 ,1,25,1,1,25,25,1,25,3 days ago,t,14,41,59,59,2019-02-06,23,15,2017-09-04,2018-11-17,85,9,10,10,10,9,8,t,18-598686,t,f,strict_14_with_grace_period,f,f,8,3,5,0,1.32
20798979,none,149112621,Janie-Joey-Warren,2017-09-04,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Renfrew-Collingwood,1,1,t,f,"Vancouver, BC, Canada",Renfrew-Collingwood,Renfrew-Collingwood,,Vancouver,BC,V5R 2A2,Vancouver,"Vancouver, Canada",CA,Canada,49.24050921,-123.053706,t,House,Entire home/apt,2,1,1,1,Real Bed,,80.00,,,200.00,0.00,3,$50.00 ,2,1125,2,2,1125,1125,2,1125,yesterday,t,20,42,64,149,2019-02-06,43,41,2017-10-09,2019-02-03,97,10,9,10,10,10,10,t,19-160961,t,f,moderate,f,f,1,1,0,0,2.65
20801787,none,20045036,April And AJ,2014-08-15,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,,5,5,t,f,"Vancouver, BC, Canada",Riley Park,Riley Park,,Vancouver,BC,V5V 2C6,Vancouver,"Vancouver, Canada",CA,Canada,49.24933192,-123.0944631,f,House,Private room,2,1,1,,Real Bed,,52.00,,,,7.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,2 days ago,t,15,43,72,72,2019-02-06,108,81,2017-09-08,2019-01-21,93,10,9,10,10,10,9,t,18-557736,t,f,strict_14_with_grace_period,f,f,5,0,5,0,6.27
20805651,none,141778280,Kevin,2017-07-21,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,t,Downtown Vancouver,3,3,t,f,"Vancouver, BC, Canada",Downtown Vancouver,West End,,Vancouver,BC,V6Z 2S1,Vancouver,"Vancouver, Canada",CA,Canada,49.28206489,-123.1265277,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,,138.00,,,150.00,100.00,3,$30.00 ,1,30,1,1,30,30,1,30,6 weeks ago,t,1,26,45,61,2019-02-06,94,66,2017-09-14,2019-02-01,98,10,10,10,10,10,9,t,18-549904,t,f,strict_14_with_grace_period,f,f,3,3,0,0,5.52
20815046,none,4484250,Karen,2012-12-24,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,10,10,t,t,"Vancouver, BC, Canada",,Kitsilano,,Vancouver,BC,V6K 1M2,Vancouver,"Vancouver, Canada",CA,Canada,49.26881985,-123.1633562,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,0.00,100.00,2,$60.00 ,1,1125,1,1,1125,1125,1,1125,today,t,17,47,63,119,2019-02-06,20,15,2017-09-24,2019-01-02,95,10,10,10,10,10,9,t,19-163572,f,f,strict_14_with_grace_period,f,f,10,9,1,0,1.2
20836736,none,12333025,Jed,2014-02-17,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,3,3,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6Z 1V6,Vancouver,"Vancouver, Canada",CA,Canada,49.27930031,-123.1267072,t,Resort,Entire home/apt,4,1,2,2,Real Bed,,198.00,,,0.00,99.00,1,$20.00 ,2,1125,2,2,1125,1125,2,1125,14 months ago,t,0,0,0,0,2019-02-06,0,0,,,,,,,,,,t,Exempt,t,f,flexible,f,f,3,3,0,0,
20845952,none,17615853,Emilie,2014-07-03,"North Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,1,1,t,t,"Vancouver, BC, Canada",Yaletown,Downtown,,Vancouver,BC,V6b 1j7,Vancouver,"Vancouver, Canada",CA,Canada,49.27682643,-123.1162078,f,Loft,Entire home/apt,4,2,2,3,Real Bed,,150.00,,,,,1,$0.00 ,90,1125,90,90,1125,1125,90,1125,17 months ago,t,30,60,90,179,2019-02-06,1,0,2017-09-07,2017-09-07,,,,,,,,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.06
20846328,none,8765125,Sahil,2013-09-11,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,West End,1,1,t,f,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6G,Vancouver,"Vancouver, Canada",CA,Canada,49.28421089,-123.14193,t,Apartment,Private room,2,1,1,1,Real Bed,,80.00,,,,0.00,2,$100.00 ,30,31,30,30,31,31,30,31,2 months ago,t,29,59,89,364,2019-02-06,0,0,,,,,,,,,,t,,f,f,strict_14_with_grace_period,f,f,1,0,1,0,
20848320,none,73862675,Christine,2016-05-24,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kensington-Cedar Cottage,1,1,t,f,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5N 2A3,Vancouver,"Vancouver, Canada",CA,Canada,49.25877252,-123.0696126,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,,80.00,,,250.00,20.00,2,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,t,5,14,14,14,2019-02-06,38,27,2017-10-14,2018-09-04,98,10,10,10,10,10,10,t,19-161952,t,f,flexible,f,f,1,1,0,0,2.37
20849597,none,28593130,Ralph (Rafe),2015-03-01,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Kitsilano,1,1,t,t,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 2L6,Vancouver,"Vancouver, Canada",CA,Canada,49.26172656,-123.1664266,t,House,Private room,1,1,1,1,Real Bed,,67.00,,,0.00,15.00,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,4 months ago,t,0,0,2,171,2019-02-06,42,27,2017-09-16,2018-12-11,99,10,10,10,10,10,10,t,19-163204,t,f,moderate,f,f,1,0,1,0,2.48
20860601,none,71130305,Hilary Jane,2016-05-09,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Chinatown,1,1,t,t,"Vancouver, BC, Canada",Chinatown,Downtown Eastside,,Vancouver,BC,V6A 2V7,Vancouver,"Vancouver, Canada",CA,Canada,49.27919148,-123.0989539,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,199.00,,,175.00,40.00,1,$0.00 ,2,90,2,2,90,90,2,90,yesterday,t,18,31,57,298,2019-02-06,50,38,2017-10-08,2019-01-03,97,10,9,10,10,10,9,t,18-549511,f,f,moderate,f,f,1,1,0,0,3.08
20861480,none,32494925,Diana,2015-05-03,"West Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Mount Pleasant,1,1,t,f,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5T 1G5,Vancouver,"Vancouver, Canada",CA,Canada,49.2681688,-123.0995141,t,Loft,Entire home/apt,4,1,2,4,Real Bed,,150.00,,,500.00,150.00,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,9 months ago,t,30,60,90,179,2019-02-06,1,0,2017-09-24,2017-09-24,100,10,10,10,10,10,10,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.06
20863360,none,54384378,Vijay,2016-01-12,"Vancouver, British Columbia, Canada",within an hour,99%,N/A,f,Kitsilano,6,6,t,f,"Vancouver, BC, Canada",Kitsilano,Kitsilano,,Vancouver,BC,V6K 1T6,Vancouver,"Vancouver, Canada",CA,Canada,49.2678341,-123.171167,t,House,Private room,2,2.5,1,1,Real Bed,,70.00,,,200.00,10.00,1,$0.00 ,1,10,1,1,10,10,1,10,today,t,9,37,43,92,2019-02-06,51,47,2017-09-17,2019-01-14,70,8,6,8,8,9,7,t,18616294,t,f,moderate,f,f,5,0,5,0,3.01
20863494,none,149758675,Roshika,2017-09-08,CA,within an hour,100%,N/A,t,Hastings-Sunrise,1,1,t,f,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5M 1L4,Vancouver,"Vancouver, Canada",CA,Canada,49.26599774,-123.0406399,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,,75.00,,,400.00,45.00,1,$15.00 ,1,30,1,1,30,30,1,30,4 months ago,t,24,54,79,345,2019-02-06,52,45,2017-09-12,2019-01-15,97,10,10,10,10,9,10,t,18-549826,t,f,strict_14_with_grace_period,f,f,1,1,0,0,3.04
20864984,none,137398000,Li,2017-06-27,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Oakridge,4,4,t,f,"Vancouver, BC, Canada",Oakridge,Oakridge,,Vancouver,BC,V5Y 3S7,Vancouver,"Vancouver, Canada",CA,Canada,49.22803243,-123.1144174,t,House,Private room,2,1,1,1,Real Bed,,45.00,,,200.00,25.00,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,4 days ago,t,26,49,73,145,2019-02-06,75,53,2017-10-03,2019-01-04,95,10,10,10,10,10,9,t,19-161972,t,f,moderate,f,f,3,0,3,0,4.57
20872204,none,98671288,Catherine,2016-10-07,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,,2,2,t,t,"Vancouver, BC, Canada",West End,West End,,Vancouver,BC,V6E1G8,Vancouver,"Vancouver, Canada",CA,Canada,49.28451515,-123.1283631,f,Apartment,Entire home/apt,4,1,0,2,Real Bed,,285.00,,,250.00,35.00,2,$10.00 ,1,1125,1,1,1125,1125,1,1125,today,t,11,41,71,244,2019-02-06,119,64,2017-09-16,2018-11-11,97,10,10,10,10,10,10,t,19-190460,t,f,moderate,f,f,2,2,0,0,7.01
20873261,none,149864262,James,2017-09-09,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,South Cambie,2,2,t,f,"Vancouver, BC, Canada",South Cambie,South Cambie,,Vancouver,BC,V5Z 2G2,Vancouver,"Vancouver, Canada",CA,Canada,49.24621346,-123.1167614,t,House,Entire home/apt,16,4,5,11,Real Bed,,555.00,,,500.00,300.00,1,$0.00 ,3,62,3,3,62,62,3,62,5 days ago,t,0,0,0,154,2019-02-06,6,6,2018-04-01,2018-11-05,97,10,10,10,10,10,10,t,18-613977,f,f,strict_14_with_grace_period,f,f,2,1,1,0,0.58
20873964,none,149864262,James,2017-09-09,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,South Cambie,2,2,t,f,"Vancouver, BC, Canada",South Cambie,South Cambie,,Vancouver,BC,V5Z 2G2,Vancouver,"Vancouver, Canada",CA,Canada,49.24628769,-123.1161366,t,House,Private room,4,1,1,2,Real Bed,,75.00,,,150.00,75.00,1,$0.00 ,2,31,2,3,31,31,2.1,31,5 days ago,t,0,0,0,0,2019-02-06,35,28,2017-09-27,2018-10-08,98,10,10,10,10,10,10,t,18-613977,t,f,strict_14_with_grace_period,f,f,2,1,1,0,2.11
20873976,none,5516395,Amy,2013-03-18,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Grandview-Woodland,1,1,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L,Vancouver,"Vancouver, Canada",CA,Canada,49.27918922,-123.0704025,t,Townhouse,Private room,2,1,1,1,Real Bed,,75.00,,,200.00,15.00,2,$0.00 ,1,7,1,1,7,7,1,7,5 days ago,t,2,21,46,46,2019-02-06,76,55,2017-09-16,2019-01-31,98,10,10,10,10,9,10,t,19-162472,t,f,moderate,f,f,1,0,1,0,4.48
20876469,none,102693540,Pieter,2016-11-06,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,t,"Vancouver, BC, Canada",,Downtown,,Vancouver,BC,V6B 3M1,Vancouver,"Vancouver, Canada",CA,Canada,49.27855892,-123.1216795,t,Condominium,Entire home/apt,2,1,1,2,Real Bed,,135.00,,,0.00,70.00,1,$0.00 ,31,125,31,31,125,125,31,125,4 days ago,t,0,0,12,171,2019-02-06,0,0,,,,,,,,,,t,,f,f,flexible,f,f,1,1,0,0,
20881434,none,124710114,Laurel + Gyasi,2017-04-07,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Hastings-Sunrise,1,1,t,f,"Vancouver, BC, Canada",Hastings-Sunrise,Hastings-Sunrise,,Vancouver,BC,V5K 2J5,Vancouver,"Vancouver, Canada",CA,Canada,49.27707875,-123.0563135,t,House,Entire home/apt,7,2,3,4,Real Bed,,199.00,,,300.00,150.00,2,$30.00 ,4,30,4,4,30,30,4,30,today,t,29,59,82,246,2019-02-06,34,33,2017-10-30,2019-01-02,99,10,10,10,10,10,10,t,19-162331,f,f,strict_14_with_grace_period,f,f,1,1,0,0,2.19
20886763,none,80371215,Hattie,2016-06-27,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Point Grey/University of British Columbia,3,3,t,f,"Vancouver, BC, Canada",Chinatown,Downtown Eastside,,Vancouver,BC,V6A 1X4,Vancouver,"Vancouver, Canada",CA,Canada,49.2803117,-123.1002923,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,,175.00,,,300.00,80.00,1,$0.00 ,31,1125,31,31,1125,1125,31,1125,2 months ago,t,8,38,68,299,2019-02-06,23,17,2017-09-16,2018-09-01,87,9,10,9,9,8,8,t,,f,f,flexible,f,f,3,1,0,2,1.36
20887745,none,69457929,Lida,2016-04-29,"Vancouver, British Columbia, Canada",within a few hours,90%,N/A,f,Arbutus Ridge,1,1,t,f,"Vancouver, BC, Canada",Arbutus Ridge,Arbutus Ridge,,Vancouver,BC,V6N 2M1,Vancouver,"Vancouver, Canada",CA,Canada,49.23969123,-123.1670339,t,Farm stay,Entire home/apt,4,1,2,3,Real Bed,,178.00,,,200.00,40.00,4,$25.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,t,28,55,79,79,2019-02-06,48,38,2017-09-22,2019-01-06,94,10,9,10,10,10,10,t,19-161000,t,f,moderate,f,f,1,1,0,0,2.86
20888009,none,130193056,Fiona,2017-05-13,CA,within an hour,100%,N/A,f,Burnaby,9,9,t,f,"Vancouver, BC, Canada",Killarney,Killarney,,Vancouver,BC,V5R 4M7,Vancouver,"Vancouver, Canada",CA,Canada,49.23096455,-123.0315991,t,House,Private room,2,1,1,1,Real Bed,,56.00,,,363.00,60.00,1,$15.00 ,1,25,1,1,25,25,1,25,3 days ago,t,30,60,89,89,2019-02-06,12,9,2017-11-05,2018-11-15,92,9,9,10,10,10,9,t,18-598686,t,f,strict_14_with_grace_period,f,f,8,3,5,0,0.78
20888222,none,150034915,Gan,2017-09-10,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Shaughnessy,3,3,t,f,"Vancouver, BC, Canada",,Shaughnessy,,Vancouver,BC,V6H 3E2,Vancouver,"Vancouver, Canada",CA,Canada,49.2487512,-123.1361246,t,House,Private room,3,1,1,2,Real Bed,,118.00,,,0.00,40.00,1,$20.00 ,1,1125,1,1,1125,1125,1,1125,today,t,29,59,87,176,2019-02-06,3,1,2017-10-20,2018-09-30,100,10,10,10,10,9,10,t,18-553704,t,f,moderate,f,f,3,1,2,0,0.19
20888873,none,108773874,Karen,2016-12-27,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,f,Kensington-Cedar Cottage,1,1,t,f,"Vancouver, BC, Canada",Kensington-Cedar Cottage,Kensington-Cedar Cottage,,Vancouver,BC,V5V 4V6,Vancouver,"Vancouver, Canada",CA,Canada,49.25387808,-123.0791913,t,Guest suite,Entire home/apt,3,1,2,2,Real Bed,,105.00,,,200.00,60.00,1,$0.00 ,1,29,1,1,29,29,1,29,3 days ago,t,0,7,13,201,2019-02-06,46,45,2017-11-26,2019-01-28,94,10,10,10,10,9,9,t,19-161013,f,f,moderate,f,f,1,1,0,0,3.15
20900425,none,96251217,Zoey,2016-09-22,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,,1,1,t,f,"Vancouver, BC, Canada",Commercial Drive,Grandview-Woodland,,Vancouver,BC,V5L,Vancouver,"Vancouver, Canada",CA,Canada,49.27542661,-123.0680862,f,House,Entire home/apt,6,2.5,3,3,Real Bed,,199.00,,,200.00,100.00,6,$395.00 ,2,30,2,2,30,30,2,30,2 weeks ago,t,9,16,24,99,2019-02-06,45,42,2017-09-24,2019-01-22,100,10,10,10,10,10,10,t,18-549671,f,f,flexible,f,f,1,1,0,0,2.69
20903006,none,504609,Mark,2011-04-12,"Vancouver, British Columbia, Canada",within an hour,100%,N/A,t,Mount Pleasant,3,3,t,t,"Vancouver, BC, Canada",Mount Pleasant,Mount Pleasant,,Vancouver,BC,V5Y 1V8,Vancouver,"Vancouver, Canada",CA,Canada,49.26031362,-123.1079479,t,Apartment,Entire home/apt,4,1,2,3,Real Bed,,146.00,,,500.00,75.00,1,$0.00 ,31,1124,31,31,1124,1124,31,1124,4 days ago,t,30,60,90,185,2019-02-06,9,5,2017-10-28,2018-12-25,100,10,10,10,10,10,10,t,,f,f,moderate,f,f,3,3,0,0,0.58
20904819,none,137771351,Emma,2017-06-30,CA,within an hour,100%,N/A,f,Fraserview,2,2,t,f,"Vancouver, BC, Canada",Fraserview,Sunset,,Vancouver,BC,V5X 1N2,Vancouver,"Vancouver, Canada",CA,Canada,49.21996665,-123.097579,t,House,Entire home/apt,8,2,3,5,Real Bed,,198.00,,,500.00,150.00,4,$15.00 ,1,1125,1,2,1125,1125,1.3,1125,today,t,17,47,76,76,2019-02-06,41,30,2017-09-24,2019-01-07,86,9,8,10,10,9,9,t,18-613224,t,f,strict_14_with_grace_period,f,f,2,2,0,0,2.46
20913466,none,150183780,Mike,2017-09-11,CA,N/A,N/A,N/A,t,Grandview-Woodland,1,1,t,f,"Vancouver, BC, Canada",Grandview-Woodland,Grandview-Woodland,,Vancouver,BC,V5L,Vancouver,"Vancouver, Canada",CA,Canada,49.27968265,-123.0589024,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,,70.00,,,0.00,0.00,2,$0.00 ,30,1119,30,30,1119,1119,30,1119,7 weeks ago,t,0,7,35,35,2019-02-06,80,50,2017-09-27,2018-08-20,100,10,10,10,10,9,10,t,,f,f,moderate,f,f,1,1,0,0,4.82
20913864,none,150296688,Gurjind,2017-09-12,CA,N/A,N/A,N/A,f,Downtown Vancouver,1,1,t,f,"Vancouver, BC, Canada",Downtown Vancouver,West End,,Vancouver,BC,V6Z 2S3,Vancouver,"Vancouver, Canada",CA,Canada,49.28092425,-123.1273958,t,Condominium,Entire home/apt,1,1,1,1,Real Bed,,100.00,,,1000.00,150.00,2,$30.00 ,31,1125,31,31,1125,1125,31,1125,a week ago,t,3,3,3,3,2019-02-06,3,3,2018-03-31,2018-10-29,100,10,9,9,9,10,9,t,,f,f,strict_14_with_grace_period,f,f,1,1,0,0,0.29
20915438,none,8650568,Kelly,2013-09-05,"Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Kitsilano,2,2,t,f,"Vancouver, BC, Canada",,Kitsilano,,Vancouver,BC,V6J 1E4,Vancouver,"Vancouver, Canada",CA,Canada,49.27102368,-123.1497451,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,150.00,,,0.00,50.00,2,$50.00 ,2,30,2,2,30,30,2,30,yesterday,t,6,17,26,26,2019-02-06,2,0,2017-09-24,2017-09-30,90,9,8,10,10,10,8,t,19-183994,f,f,strict_14_with_grace_period,f,f,2,1,1,0,0.12
20915603,none,134758907,Vida,2017-06-12,"West Vancouver, British Columbia, Canada",N/A,N/A,N/A,f,Downtown Vancouver,8,8,t,f,"Vancouver, BC, Canada",Downtown Vancouver,Downtown,,Vancouver,BC,V6B 6H4,Vancouver,"Vancouver, Canada",CA,Canada,49.28458195,-123.1128947,t,Condominium,Entire home/apt,3,1,1,2,Real Bed,,85.00,,,500.00,150.00,2,$20.00 ,30,1125,30,30,1125,1125,30,1125,5 weeks ago,t,12,40,69,69,2019-02-06,5,4,2017-09-29,2018-10-26,84,8,8,9,8,10,8,t,,f,f,strict_14_with_grace_period,f,f,8,8,0,0,0.3
